# pythia: 8310
# beam_energy: 400.0
# ptcut: 10000
# seed: 688
# mode: soft
# beam_mode: fixed
# total_xsec_mb: 39.8585464820  
# tau_xsec_mb: 0.0000710059   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 15 1.1866615742e+01 -8.7298798895e-01 -6.6951995148e-01 1.1681143560e+01 -411 1.2312988023e+01 -9.5460984380e-01 -6.1809466978e-01 1.2116966375e+01 1.2000000000e-03
1.0000000000e+00 2 -15 1.0166707886e+01 -2.2483653522e-01 -3.1524684766e-02 1.0007662797e+01 411 1.0831972218e+01 -1.5666023664e-01 7.9010999914e-03 1.0668249075e+01 1.2000000000e-03
1.0000000000e+00 3 -15 1.9490728539e+01 2.4647651221e-01 5.3114784643e-01 1.9400735578e+01 411 2.1523409494e+01 2.8395956335e-01 5.5941050661e-01 2.1432874379e+01 1.2000000000e-03
1.0000000000e+00 4 15 8.5644330736e+00 1.4527420746e-01 -1.9373393970e-02 8.3768099320e+00 -411 9.1483865331e+00 1.0227387395e-01 5.3823339940e-02 8.9545597501e+00 1.2000000000e-03
1.0000000000e+00 5 -15 1.0165995796e+02 6.4780374031e-01 2.1471881446e-01 1.0164213796e+02 411 1.0174307753e+02 6.6266018461e-01 2.0674743790e-01 1.0172352964e+02 1.2000000000e-03
1.0000000000e+00 6 15 4.5573108765e+01 -4.6309256600e-01 2.2286665163e-01 4.5535557853e+01 -431 5.1137437004e+01 -3.6884383939e-01 1.1651676886e-01 5.1098071280e+01 5.3600000000e-02
1.0000000000e+00 7 15 2.8442618866e+01 8.8877316520e-03 1.1756332516e+00 2.8362709428e+01 -411 3.1317022399e+01 -2.5390967085e-02 1.2684429905e+00 3.1235409725e+01 1.2000000000e-03
1.0000000000e+00 8 -15 3.2797350979e+01 -5.4632286524e-01 -5.8216056103e-01 3.2739452689e+01 411 3.5977711309e+01 -5.4981669785e-01 -6.1314617386e-01 3.5919660152e+01 1.2000000000e-03
1.0000000000e+00 9 -15 5.1870022035e+01 -2.5284999819e-01 8.3437234762e-01 5.1832248516e+01 411 5.6558366955e+01 -3.3452168049e-01 9.4628454757e-01 5.6518545934e+01 1.2000000000e-03
1.0000000000e+00 10 -15 3.0276947486e+01 -1.2258272443e+00 -3.4988575436e-01 3.0197870575e+01 411 3.3483133745e+01 -1.3560757967e+00 -3.6697739242e-01 3.3401364530e+01 1.2000000000e-03
1.0000000000e+00 11 15 1.1614556157e+02 5.0724729213e-01 -2.1291148602e+00 1.1611134292e+02 -411 1.1886540029e+02 5.2401356455e-01 -2.1004322846e+00 1.1883097871e+02 1.2000000000e-03
1.0000000000e+00 12 -15 9.1290759588e+01 1.4291123972e+00 -1.3903597318e+00 9.1251686200e+01 411 9.8497412869e+01 1.5648521992e+00 -1.5808187376e+00 9.8454543382e+01 1.2000000000e-03
1.0000000000e+00 13 -15 5.1780815509e+00 -6.3401325140e-01 5.9392080962e-01 4.7854701446e+00 411 5.3000020045e+00 -7.2214497065e-01 6.0378974315e-01 4.8691361544e+00 1.2000000000e-03
1.0000000000e+00 14 15 2.1684236551e+01 -1.7865684699e-01 4.7617397713e-01 2.1605331878e+01 -411 2.2711675759e+01 -2.7866496612e-01 5.2241782335e-01 2.2626846053e+01 1.2000000000e-03
1.0000000000e+00 15 -15 5.2556040529e+01 -1.4888265242e+00 3.7841486871e-01 5.2503528496e+01 411 5.3634797864e+01 -1.4485917759e+00 3.6161051073e-01 5.3581404262e+01 1.2000000000e-03
1.0000000000e+00 16 15 3.1047858048e+01 1.7703025611e+00 -9.4778248718e-01 3.0931862815e+01 -411 3.3007027794e+01 1.8942704534e+00 -1.1004603388e+00 3.2881136406e+01 1.2000000000e-03
1.0000000000e+00 17 -15 1.9674184327e+01 -5.6941958093e-01 -1.8667033032e+00 1.9496348882e+01 411 2.1590436938e+01 -5.7100870248e-01 -2.0436965041e+00 2.1404409403e+01 1.2000000000e-03
1.0000000000e+00 18 15 3.0824551505e+01 -1.6492503848e+00 1.0575559011e-01 3.0728889910e+01 -411 3.1361535875e+01 -1.6649480464e+00 1.7656460691e-01 3.1260953703e+01 1.2000000000e-03
1.0000000000e+00 19 -15 1.6941878351e+01 7.3529827250e-01 -1.3065328333e+00 1.6781610803e+01 411 1.8630611102e+01 8.3492757613e-01 -1.4773799482e+00 1.8458722478e+01 1.2000000000e-03
1.0000000000e+00 20 15 1.4113682070e+01 -1.7526673709e-02 -9.8352854134e-02 1.4001033954e+01 -411 1.4133109442e+01 -2.0250348701e-02 -1.1612003163e-01 1.4008404963e+01 1.2000000000e-03
1.0000000000e+00 21 15 1.2551209705e+01 -2.5228967021e-01 3.7324794738e-01 1.2416634473e+01 -411 1.3664355902e+01 -3.4613706365e-01 4.0274441775e-01 1.3525425292e+01 1.2000000000e-03
1.0000000000e+00 22 -15 5.5861205988e+01 -2.2290494155e-01 1.6600239747e+00 5.5807811988e+01 431 5.9628017463e+01 -6.1280989471e-02 1.7186298886e+00 5.9570698079e+01 5.3600000000e-02
1.0000000000e+00 23 -15 2.4939711338e+01 1.0559259848e+00 -4.4586002956e-01 2.4849916327e+01 431 2.5327015117e+01 1.0084469843e+00 -5.3140815276e-01 2.5224658212e+01 5.3600000000e-02
1.0000000000e+00 24 -15 2.3682529281e+01 -5.1073025689e-01 -7.8660494208e-01 2.3597150487e+01 411 2.5559497197e+01 -6.3074763115e-01 -8.2335198469e-01 2.5469916902e+01 1.2000000000e-03
1.0000000000e+00 25 15 1.3081161769e+01 9.7990701412e-01 1.2931882504e-01 1.2922181039e+01 -411 1.4315463131e+01 1.0264851792e+00 1.0247568437e-01 1.4155311110e+01 1.2000000000e-03
1.0000000000e+00 26 -15 1.6584459176e+02 2.3518981563e+00 -2.0680914298e+00 1.6580549780e+02 411 1.6902101178e+02 2.4058062659e+00 -2.0352827683e+00 1.6898129087e+02 1.2000000000e-03
1.0000000000e+00 27 -15 6.6862221272e+01 6.8675183648e-01 4.3668841304e-01 6.6833653343e+01 431 7.5589528338e+01 6.2868186462e-01 3.5921090233e-01 7.5560423293e+01 5.3600000000e-02
1.0000000000e+00 28 15 3.6285756905e+01 -4.0244265369e-01 -6.8589602518e-02 3.6239928259e+01 -431 4.4240209836e+01 -4.3439846309e-01 -3.4774545021e-02 4.4194245125e+01 5.3600000000e-02
1.0000000000e+00 29 15 7.4324938445e+01 -6.4502147840e-02 -2.9588326682e-01 7.4303079869e+01 -411 7.4688014462e+01 -7.8179386946e-02 -2.5997348373e-01 7.4664116731e+01 1.2000000000e-03
1.0000000000e+00 30 -15 2.7851831148e+01 1.2394714014e+00 -1.5027637517e+00 2.7726752798e+01 411 2.8212236984e+01 1.2342292168e+00 -1.5800960341e+00 2.8078725247e+01 1.2000000000e-03
1.0000000000e+00 31 -15 1.4262400060e+01 1.5885518808e+00 5.5229620394e-01 1.4050994200e+01 411 1.5105201008e+01 1.7360327863e+00 5.0686278441e-01 1.4879546325e+01 1.2000000000e-03
1.0000000000e+00 32 15 2.2593120144e+01 -1.4515803546e-01 8.0429195088e-01 2.2508310291e+01 -411 2.3248103447e+01 -2.3368083266e-01 8.2183009001e-01 2.3157046952e+01 1.2000000000e-03
1.0000000000e+00 33 -15 9.9005936845e+01 3.8328316916e-01 -6.1265783968e-01 9.8987353665e+01 411 1.0103230743e+02 4.6484534660e-01 -6.3812277604e-01 1.0101192199e+02 1.2000000000e-03
1.0000000000e+00 34 15 1.2841373080e+01 6.1559752431e-03 3.3667321419e-01 1.2713393981e+01 -411 1.3720582754e+01 -8.0267143146e-02 3.8832646129e-01 1.3586819786e+01 1.2000000000e-03
1.0000000000e+00 35 -15 4.9698422856e+00 -8.3708415228e-02 2.7862095166e-01 4.6322355616e+00 411 5.2188325006e+00 -3.8970469671e-03 3.3684851190e-01 4.8607871397e+00 1.2000000000e-03
