# pythia: 8311
# beam_energy: 120.0
# ptcut: 1000
# seed: 22
# mode: soft
# beam_mode: fixed
# total_xsec_mb: 38.4539220064  
# tau_xsec_mb: 0.0000129411   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 15 5.3866746584e+00 3.1949883313e-03 5.4942535348e-01 5.0554224489e+00 -431 6.0172269659e+00 -1.5425618265e-01 7.3916721549e-01 5.6357700748e+00 5.3600000000e-02
1.0000000000e+00 2 -15 1.9901434309e+01 -4.9611333946e-01 -1.7883196865e-01 1.9814941052e+01 411 2.1664702263e+01 -5.4953506815e-01 -2.6599701687e-01 2.1575242803e+01 1.2000000000e-03
1.0000000000e+00 3 -15 8.0577517738e+00 6.3855906516e-01 -1.2534718278e+00 7.7324850490e+00 431 8.9424728630e+00 7.8528691231e-01 -1.2056306873e+00 8.6036415044e+00 5.3600000000e-02
1.0000000000e+00 4 -15 3.7263411335e+01 -1.4341363144e+00 -6.9078245263e-01 3.7186970939e+01 411 3.7305932705e+01 -1.4247305602e+00 -7.0710998456e-01 3.7225089312e+01 1.2000000000e-03
1.0000000000e+00 5 15 1.1346316360e+01 -6.1358890120e-01 1.4590157979e-01 1.1188566800e+01 -411 1.1502686378e+01 -6.7591563915e-01 1.7871858770e-01 1.1328173405e+01 1.2000000000e-03
1.0000000000e+00 6 -15 2.3081564514e+01 -3.9857333224e-01 4.5247610112e-01 2.3005171936e+01 431 2.3630086143e+01 -4.1188673348e-01 5.8587606157e-01 2.3537058372e+01 5.3600000000e-02
1.0000000000e+00 7 15 1.0200603030e+01 2.9742664303e-01 -4.1010766765e-01 1.0031877289e+01 -411 1.0671116513e+01 3.2808958969e-01 -5.2154677956e-01 1.0487973821e+01 1.2000000000e-03
1.0000000000e+00 8 15 1.9098144564e+01 -3.6864403822e-01 -1.1696890450e+00 1.8975720423e+01 -411 2.0234619427e+01 -3.2215355654e-01 -1.1742191022e+00 2.0111234945e+01 1.2000000000e-03
1.0000000000e+00 9 -15 1.5630880411e+01 -1.6641007937e+00 8.4999753380e-02 1.5439911810e+01 411 1.5987177205e+01 -1.6396137429e+00 1.3359370803e-01 1.5792028861e+01 1.2000000000e-03
1.0000000000e+00 10 -15 1.7225824695e+01 -1.1845816979e+00 -2.0259767794e-02 1.7092931371e+01 431 1.9180417435e+01 -1.5183851328e+00 6.7568805300e-03 1.9018620376e+01 5.3600000000e-02
1.0000000000e+00 11 15 1.3166862148e+01 -9.2488024964e-01 -5.8787732505e-01 1.3000314084e+01 -411 1.4277037148e+01 -9.3471277063e-01 -6.0209559654e-01 1.4110354486e+01 1.2000000000e-03
1.0000000000e+00 12 15 1.6747269391e+01 1.3735051476e-01 5.3673931280e-01 1.6643526924e+01 -411 1.7171181663e+01 1.8170218529e-01 4.8061213097e-01 1.7061359766e+01 1.2000000000e-03
1.0000000000e+00 13 15 2.9758174141e+01 -1.2011626714e+00 -1.4396825275e-01 2.9680436659e+01 -411 2.9788913004e+01 -1.1935296233e+00 -1.2859790280e-01 2.9705938945e+01 1.2000000000e-03
1.0000000000e+00 14 -15 1.5754253814e+01 1.0675095780e-01 1.3313363802e+00 1.5596652576e+01 431 1.7723990422e+01 3.1933670206e-01 1.5243152295e+00 1.7545351828e+01 5.3600000000e-02
1.0000000000e+00 15 15 2.0614297874e+01 -4.1792392669e-01 1.3298182955e+00 2.0490219872e+01 -411 2.2391921635e+01 -3.7927251364e-01 1.4358485960e+00 2.2264257606e+01 1.2000000000e-03
1.0000000000e+00 16 15 1.9137420664e+01 -5.4160993375e-01 7.1719242139e-01 1.9033551273e+01 -411 1.9657276033e+01 -5.8313264577e-01 8.1463836604e-01 1.9542500933e+01 1.2000000000e-03
1.0000000000e+00 17 -15 1.6652820869e+01 3.7425554011e-01 3.7488997455e-01 1.6549282277e+01 411 1.7653006654e+01 3.0922487471e-01 3.6188955966e-01 1.7547267049e+01 1.2000000000e-03
1.0000000000e+00 18 15 4.8995231960e+00 3.5626478492e-01 -3.9278501170e-01 4.5350891473e+00 -411 5.2218781929e+00 2.8846598357e-01 -4.1455540281e-01 4.8494808084e+00 1.2000000000e-03
