# pythia: 8310
# beam_energy: 120.0
# ptcut: 10000
# seed: 738
# mode: soft
# beam_mode: fixed
# total_xsec_mb: 38.4539131294  
# tau_xsec_mb: 0.0000111266   
# event_number particle_count pid E px py pz mother_pid E_mother px_mother py_mother pz_mother weights
1.0000000000e+00 1 -15 1.7529448354e+01 2.8535777368e-01 1.1991810744e+00 1.7395545578e+01 411 1.8722474699e+01 2.7736893902e-01 1.3682412421e+00 1.8576505653e+01 1.2000000000e-03
1.0000000000e+00 2 15 1.0370235571e+01 5.2810499178e-01 3.3934295897e-01 1.0197580495e+01 -431 1.1160537874e+01 4.8324922054e-01 5.3539222820e-01 1.0961864718e+01 5.3600000000e-02
1.0000000000e+00 3 15 3.1474436611e+01 -1.2163699713e-01 -4.3288070627e-01 3.1421026231e+01 -411 3.2226695893e+01 -1.4703907151e-01 -5.1913012995e-01 3.2167892884e+01 1.2000000000e-03
1.0000000000e+00 4 15 1.9427520078e+01 -1.4420759489e+00 3.3293998279e-01 1.9289401624e+01 -411 2.1496081525e+01 -1.6031053452e+00 3.7932379690e-01 2.1351164106e+01 1.2000000000e-03
1.0000000000e+00 5 -15 2.6080051117e+01 -4.1719085732e-01 -2.0545765594e-01 2.6015297728e+01 411 2.8293113499e+01 -4.1427791330e-01 -1.5589080251e-01 2.8227803039e+01 1.2000000000e-03
1.0000000000e+00 6 15 2.2531653064e+01 1.0873870094e+00 3.0101396581e-03 2.2435148337e+01 -411 2.3602608146e+01 1.0705300174e+00 -6.2018942769e-02 2.3503994373e+01 1.2000000000e-03
1.0000000000e+00 7 -15 4.2072671037e+01 -6.6939705453e-02 7.1749353433e-01 4.2028957648e+01 431 4.4504971528e+01 8.6666432546e-02 6.8059035933e-01 4.4456122453e+01 5.3600000000e-02
1.0000000000e+00 8 15 2.8624407826e+01 -1.5031026167e-01 -2.3458866227e-01 2.8567849220e+01 -411 2.8716289817e+01 -1.4607325778e-01 -2.6692857554e-01 2.8653747288e+01 1.2000000000e-03
1.0000000000e+00 9 15 1.9133448734e+01 -1.0981527379e+00 2.2024037504e+00 1.8891142089e+01 -411 1.9462695353e+01 -1.0591426676e+00 2.2011682369e+00 1.9218067194e+01 1.2000000000e-03
1.0000000000e+00 10 15 3.4632737473e+01 8.0995285501e-01 -1.3243782735e+00 3.4552270752e+01 -411 3.6615427656e+01 9.3520595956e-01 -1.4530184719e+00 3.6526814679e+01 1.2000000000e-03
1.0000000000e+00 11 -15 1.5932962728e+01 -4.8286378014e-02 1.1795652331e+00 1.5789506208e+01 411 1.6463079282e+01 7.2855584462e-03 1.2852653193e+00 1.6305997071e+01 1.2000000000e-03
1.0000000000e+00 12 -15 1.5092754826e+01 -3.7017189976e-02 -8.0574808391e-01 1.4966080271e+01 411 1.6183309016e+01 -7.9985010635e-02 -7.8473222360e-01 1.6055584994e+01 1.2000000000e-03
1.0000000000e+00 13 15 4.7005839050e+01 -1.0566713959e+00 9.6216723117e-01 4.6950500480e+01 -411 4.7776718165e+01 -1.1173994111e+00 1.0308245871e+00 4.7715910752e+01 1.2000000000e-03
1.0000000000e+00 14 15 1.1949388377e+01 -9.1129103621e-01 8.6362795868e-01 1.1749659088e+01 -411 1.2295980014e+01 -8.5341068704e-01 8.9575184908e-01 1.2089870321e+01 1.2000000000e-03
1.0000000000e+00 15 15 7.2387447209e+00 8.0518204730e-02 1.8647576384e+00 6.7645052732e+00 -411 7.7042768683e+00 1.0786515132e-02 1.9328560906e+00 7.2197198078e+00 1.2000000000e-03
1.0000000000e+00 16 -15 1.7749623924e+01 -1.2437488468e+00 1.0707350109e+00 1.7584046050e+01 411 1.7943258654e+01 -1.2204729019e+00 1.1259920828e+00 1.7768163661e+01 1.2000000000e-03
1.0000000000e+00 17 15 7.7531170047e+00 5.1079448634e-01 4.7466409372e-01 7.5144871393e+00 -411 8.4778157298e+00 5.0061823795e-01 5.0408370560e-01 8.2385169540e+00 1.2000000000e-03
1.0000000000e+00 18 15 1.6336516966e+01 -8.0176014600e-01 -8.4154248955e-01 1.6197953086e+01 -411 1.6362479644e+01 -7.8967809109e-01 -8.5855032374e-01 1.6213406829e+01 1.2000000000e-03
1.0000000000e+00 19 15 3.6824658650e+01 -7.9946145253e-01 -1.0470526510e+00 3.6758168310e+01 -411 3.7451453088e+01 -8.8141030112e-01 -1.0523714598e+00 3.7379559784e+01 1.2000000000e-03
1.0000000000e+00 20 -15 1.0377622197e+01 2.6135013117e-01 -2.5242271751e-01 1.0217922099e+01 411 1.0621532332e+01 3.2234592089e-01 -3.1362648730e-01 1.0446013674e+01 1.2000000000e-03
1.0000000000e+00 21 15 1.2270562220e+01 2.5380678673e+00 9.0151936388e-02 1.1872644693e+01 -431 1.2560525620e+01 2.7080538453e+00 6.2839216739e-02 1.2105963265e+01 5.3600000000e-02
1.0000000000e+00 22 15 3.5350189963e+01 -6.5636415864e-01 7.4024059069e-01 3.5291643077e+01 -411 3.6955051054e+01 -7.7476448918e-01 8.0540585912e-01 3.6890803472e+01 1.2000000000e-03
1.0000000000e+00 23 -15 1.6656923159e+01 1.0098044004e+00 6.8016350458e-01 1.6517072153e+01 411 1.8139996996e+01 1.0527156755e+00 6.8825443175e-01 1.7999502982e+01 1.2000000000e-03
1.0000000000e+00 24 15 1.0500119362e+01 -2.3599230516e-01 -8.8588873272e-01 1.0308003012e+01 -411 1.1022742650e+01 -3.3603405149e-01 -8.9497802796e-01 1.0820881296e+01 1.2000000000e-03
1.0000000000e+00 25 15 3.0248924318e+01 -7.2602589874e-01 6.7016263083e-01 3.0180525203e+01 -411 3.1488740302e+01 -8.3347840310e-01 7.4773962074e-01 3.1413237434e+01 1.2000000000e-03
1.0000000000e+00 26 -15 9.3668373545e+00 -7.1649997388e-01 7.5351460218e-01 9.1378004052e+00 411 9.4874531709e+00 -7.8153140957e-01 7.4223164249e-01 9.2387547629e+00 1.2000000000e-03
1.0000000000e+00 27 15 2.1820823274e+01 9.0894630350e-01 -9.7206696027e-02 2.1729141873e+01 -411 2.3961721689e+01 9.6995940887e-01 -1.5102786979e-01 2.3868493808e+01 1.2000000000e-03
1.0000000000e+00 28 15 2.0901537032e+01 8.0859120838e-01 3.2996322671e-01 2.0807557894e+01 100443 4.1506303785e+01 6.6417326541e-01 8.5703936249e-01 4.1328295157e+01 3.1000000000e-03
1.0000000000e+00 29 -15 2.0604766753e+01 -1.4441794297e-01 5.2707613578e-01 2.0520737264e+01 100443 4.1506303785e+01 6.6417326541e-01 8.5703936249e-01 4.1328295157e+01 3.1000000000e-03
1.0000000000e+00 30 15 8.6213875566e+00 1.5290577292e-01 -5.8923554171e-03 8.4349166678e+00 -411 8.6462392367e+00 1.3943927659e-01 -2.6022165997e-02 8.4404889389e+00 1.2000000000e-03
1.0000000000e+00 31 15 1.7512866172e+01 -1.2401755584e+00 8.3401319854e-01 1.7358276954e+01 -431 2.0227516958e+01 -1.5947806446e+00 1.0580547752e+00 2.0040326450e+01 5.3600000000e-02
1.0000000000e+00 32 15 3.0501457673e+01 8.0505483637e-01 1.6591074066e-01 3.0438564210e+01 -411 3.0866588584e+01 7.5917433316e-01 1.4534096792e-01 3.0800216593e+01 1.2000000000e-03
1.0000000000e+00 33 15 5.2778741999e+00 -9.5078810685e-02 5.6575905690e-01 4.9365720360e+00 -411 5.7831042322e+00 -1.4240549019e-01 5.8673733914e-01 5.4391429092e+00 1.2000000000e-03
